Iteration,File Group,Num Channels,Channel,Files Sent,Total Size (MB),Bandwidth (MB/s)
10,medium,40,Channel 19,1,115,1.011518367
10,medium,40,Channel 20,1,276,2.427644066
10,medium,40,Channel 21,1,368,3.236858734
10,medium,40,Channel 22,1,222,1.952670194
10,medium,40,Channel 23,1,113,0.993926789
10,medium,40,Channel 24,1,162,1.424921574
10,medium,40,Channel 25,1,187,1.644816851
10,medium,40,Channel 26,1,283,2.48921478
10,medium,40,Channel 27,1,391,3.439162434
10,medium,40,Channel 28,1,308,2.709110016
10,medium,40,Channel 29,1,168,1.477696357
10,medium,40,Channel 30,1,219,1.926282727
10,medium,40,Channel 31,1,306,2.691518308
10,medium,40,Channel 32,1,168,1.477696307
10,medium,40,Channel 33,1,119,1.046701542
10,medium,40,Channel 34,1,206,1.811937105
10,medium,40,Channel 35,1,242,2.128586285
10,medium,40,Channel 36,1,355,3.122512906
10,medium,40,Channel 37,1,389,3.421570466
10,medium,40,Channel 38,1,262,2.304502439
10,medium,40,Channel 39,1,302,2.656334834
10,medium,40,Channel 40,1,319,2.805863586
10,medium,41,Channel 1,2,445,5.699167101
10,medium,41,Channel 2,2,304,3.893362855
10,medium,41,Channel 3,2,699,8.952172898
10,medium,41,Channel 4,2,521,6.67250643
10,medium,41,Channel 5,2,481,6.160221735
10,medium,41,Channel 6,2,442,5.660744176
10,medium,41,Channel 7,2,474,6.070571716
10,medium,41,Channel 8,2,476,6.096185813
10,medium,41,Channel 9,2,365,4.674596178
10,medium,41,Channel 10,1,132,1.690538866
10,medium,41,Channel 11,1,335,4.290382637
10,medium,41,Channel 12,1,205,2.625458015
10,medium,41,Channel 13,1,236,3.022478431
10,medium,41,Channel 14,1,199,2.548615264
10,medium,41,Channel 15,1,146,1.8698383
10,medium,41,Channel 16,1,353,4.520910328
10,medium,41,Channel 17,1,327,4.187925367
10,medium,41,Channel 18,1,222,2.843178646
10,medium,41,Channel 19,1,350,4.482488788
10,medium,41,Channel 20,1,115,1.472817727
10,medium,41,Channel 21,1,276,3.534762501
10,medium,41,Channel 22,1,368,4.713016567
10,medium,41,Channel 23,1,222,2.843178898
10,medium,41,Channel 24,1,113,1.447203651
10,medium,41,Channel 25,1,162,2.074752004
10,medium,41,Channel 26,1,187,2.394929724
10,medium,41,Channel 27,1,283,3.624412319
10,medium,41,Channel 28,1,391,5.007580164
10,medium,41,Channel 29,1,308,3.944589953
10,medium,41,Channel 30,1,168,2.151594474
10,medium,41,Channel 31,1,219,2.80475703
10,medium,41,Channel 32,1,306,3.918975517
10,medium,41,Channel 33,1,168,2.151594355
10,medium,41,Channel 34,1,119,1.524045974
10,medium,41,Channel 35,1,206,2.638264435
10,medium,41,Channel 36,1,242,3.099320289
10,medium,41,Channel 37,1,355,4.546523509
10,medium,41,Channel 38,1,389,4.981965091
10,medium,41,Channel 39,1,262,3.355462318
10,medium,41,Channel 40,1,302,3.867746571
10,medium,41,Channel 41,1,319,4.08546733
10,medium,42,Channel 1,2,445,3.989244097
10,medium,42,Channel 2,2,304,2.725236172
10,medium,42,Channel 3,2,699,6.266250103
10,medium,42,Channel 4,2,521,4.670552592
10,medium,42,Channel 5,2,481,4.311968826
10,medium,42,Channel 6,2,442,3.962349673
10,medium,42,Channel 7,2,474,4.24921659
10,medium,42,Channel 8,2,476,4.267145738
10,medium,42,Channel 9,1,207,1.855670489
10,medium,42,Channel 10,1,158,1.416405476
10,medium,42,Channel 11,1,132,1.183326083
10,medium,42,Channel 12,1,335,3.003138153
10,medium,42,Channel 13,1,205,1.837741242
10,medium,42,Channel 14,1,236,2.115643554
10,medium,42,Channel 15,1,199,1.783953648
10,medium,42,Channel 16,1,146,1.308830331
10,medium,42,Channel 17,1,353,3.164500699
10,medium,42,Channel 18,1,327,2.931421296
10,medium,42,Channel 19,1,222,1.990139203
10,medium,42,Channel 20,1,350,3.137606818
10,medium,42,Channel 21,1,115,1.030927948
10,medium,42,Channel 22,1,276,2.474227043
10,medium,42,Channel 23,1,368,3.298969624
10,medium,42,Channel 24,1,222,1.990139258
10,medium,42,Channel 25,1,113,1.012998801
10,medium,42,Channel 26,1,162,1.452263755
10,medium,42,Channel 27,1,187,1.676378514
10,medium,42,Channel 28,1,283,2.536979227
10,medium,42,Channel 29,1,391,3.505155015
10,medium,42,Channel 30,1,308,2.761093947
10,medium,42,Channel 31,1,168,1.506051224
10,medium,42,Channel 32,1,219,1.963245325
10,medium,42,Channel 33,1,306,2.743164666
10,medium,42,Channel 34,1,168,1.506051173
10,medium,42,Channel 35,1,119,1.066786236
10,medium,42,Channel 36,1,206,1.846705557
10,medium,42,Channel 37,1,242,2.169430782
10,medium,42,Channel 38,1,355,3.182429398
10,medium,42,Channel 39,1,389,3.487225424
10,medium,42,Channel 40,1,262,2.348722502
10,medium,42,Channel 41,1,302,2.707306055
10,medium,42,Channel 42,1,319,2.859704054
10,medium,43,Channel 1,2,445,3.871023164
10,medium,43,Channel 2,2,304,2.644474065
10,medium,43,Channel 3,2,699,6.080550425
10,medium,43,Channel 4,2,521,4.532141257
10,medium,43,Channel 5,2,481,4.184184085
10,medium,43,Channel 6,2,442,3.844925876
10,medium,43,Channel 7,2,474,4.123291534
10,medium,43,Channel 8,1,111,0.965580919
10,medium,43,Channel 9,1,365,3.175108387
10,medium,43,Channel 10,1,207,1.800677885
10,medium,43,Channel 11,1,158,1.374430451
10,medium,43,Channel 12,1,132,1.148258352
10,medium,43,Channel 13,1,335,2.914140472
10,medium,43,Channel 14,1,205,1.783279975
10,medium,43,Channel 15,1,236,2.052946678
10,medium,43,Channel 16,1,199,1.731086376
10,medium,43,Channel 17,1,146,1.270043263
10,medium,43,Channel 18,1,353,3.070721001
10,medium,43,Channel 19,1,327,2.844548892
10,medium,43,Channel 20,1,222,1.931161617
10,medium,43,Channel 21,1,350,3.044624146
10,medium,43,Channel 22,1,115,1.000376495
10,medium,43,Channel 23,1,276,2.400903762
10,medium,43,Channel 24,1,368,3.201204982
10,medium,43,Channel 25,1,222,1.931161669
10,medium,43,Channel 26,1,113,0.982978675
10,medium,43,Channel 27,1,162,1.409226051
10,medium,43,Channel 28,1,187,1.626699193
10,medium,43,Channel 29,1,283,2.46179608
10,medium,43,Channel 30,1,391,3.401280068
10,medium,43,Channel 31,1,308,2.679269182
10,medium,43,Channel 32,1,168,1.461419539
10,medium,43,Channel 33,1,219,1.905064732
10,medium,43,Channel 34,1,306,2.661871242
10,medium,43,Channel 35,1,168,1.461419496
10,medium,43,Channel 36,1,119,1.03517213
10,medium,43,Channel 37,1,206,1.791978631
10,medium,43,Channel 38,1,242,2.105139919
10,medium,43,Channel 39,1,355,3.08811845
10,medium,43,Channel 40,1,389,3.383881886
10,medium,43,Channel 41,1,262,2.279118363
10,medium,43,Channel 42,1,302,2.627075332
10,medium,43,Channel 43,1,319,2.774957027
10,medium,44,Channel 1,2,445,3.868345315
10,medium,44,Channel 2,2,304,2.642644708
10,medium,44,Channel 3,2,699,6.076344108
10,medium,44,Channel 4,2,521,4.529006086
10,medium,44,Channel 5,2,481,4.181289636
10,medium,44,Channel 6,2,442,3.842266104
10,medium,44,Channel 7,1,271,2.35577851
10,medium,44,Channel 8,1,203,1.764660629
10,medium,44,Channel 9,1,111,0.964912941
10,medium,44,Channel 10,1,365,3.17291189
10,medium,44,Channel 11,1,207,1.7994322
10,medium,44,Channel 12,1,158,1.373479653
10,medium,44,Channel 13,1,132,1.147464002
10,medium,44,Channel 14,1,335,2.912124527
10,medium,44,Channel 15,1,205,1.782046326
10,medium,44,Channel 16,1,236,2.05152649
10,medium,44,Channel 17,1,199,1.729888841
10,medium,44,Channel 18,1,146,1.269164667
10,medium,44,Channel 19,1,353,3.068596724
10,medium,44,Channel 20,1,327,2.842581066
10,medium,44,Channel 21,1,222,1.929825658
10,medium,44,Channel 22,1,350,3.042517891
10,medium,44,Channel 23,1,115,0.99968452
10,medium,44,Channel 24,1,276,2.399242829
10,medium,44,Channel 25,1,368,3.198990386
10,medium,44,Channel 26,1,222,1.929825694
10,medium,44,Channel 27,1,113,0.982298652
10,medium,44,Channel 28,1,162,1.40825115
10,medium,44,Channel 29,1,187,1.625573838
10,medium,44,Channel 30,1,283,2.460093002
10,medium,44,Channel 31,1,391,3.398927038
10,medium,44,Channel 32,1,308,2.677415644
10,medium,44,Channel 33,1,168,1.460408515
10,medium,44,Channel 34,1,219,1.903746791
10,medium,44,Channel 35,1,306,2.660029735
10,medium,44,Channel 36,1,168,1.460408467
10,medium,44,Channel 37,1,119,1.034455987
10,medium,44,Channel 38,1,206,1.790738916
10,medium,44,Channel 39,1,242,2.103683559
10,medium,44,Channel 40,1,355,3.085982042
10,medium,44,Channel 41,1,389,3.381540865
10,medium,44,Channel 42,1,262,2.277541634
10,medium,44,Channel 43,1,302,2.625257881
10,medium,44,Channel 44,1,319,2.773037321
10,medium,45,Channel 1,2,445,5.756603572
10,medium,45,Channel 2,2,304,3.932600328
10,medium,45,Channel 3,2,699,9.042393237
10,medium,45,Channel 4,2,521,6.739752202
10,medium,45,Channel 5,2,481,6.222304663
10,medium,45,Channel 6,1,326,4.21719604
10,medium,45,Channel 7,1,116,1.50059735
10,medium,45,Channel 8,1,271,3.505705856
10,medium,45,Channel 9,1,203,2.626045298
10,medium,45,Channel 10,1,111,1.435916381
10,medium,45,Channel 11,1,365,4.721706931
10,medium,45,Channel 12,1,207,2.677789966
10,medium,45,Channel 13,1,158,2.043916948
10,medium,45,Channel 14,1,132,1.707576158
10,medium,45,Channel 15,1,335,4.333621216
10,medium,45,Channel 16,1,205,2.651917428
10,medium,45,Channel 17,1,236,3.052939041
10,medium,45,Channel 18,1,199,2.574300261
10,medium,45,Channel 19,1,146,1.888682574
10,medium,45,Channel 20,1,353,4.566472181
10,medium,45,Channel 21,1,327,4.230131376
10,medium,45,Channel 22,1,222,2.871832257
10,medium,45,Channel 23,1,350,4.527664041
10,medium,45,Channel 24,1,115,1.487661014
10,medium,45,Channel 25,1,276,3.570386391
10,medium,45,Channel 26,1,368,4.76051507
10,medium,45,Channel 27,1,222,2.871832408
10,medium,45,Channel 28,1,113,1.46178855
10,medium,45,Channel 29,1,162,2.095661422
10,medium,45,Channel 30,1,187,2.419065918
10,medium,45,Channel 31,1,283,3.660939262
10,medium,45,Channel 32,1,391,5.058046778
10,medium,45,Channel 33,1,308,3.984343692
10,medium,45,Channel 34,1,168,2.173278337
10,medium,45,Channel 35,1,219,2.833023503
10,medium,45,Channel 36,1,306,3.958471135
10,medium,45,Channel 37,1,168,2.173278237
10,medium,45,Channel 38,1,119,1.539405399
10,medium,45,Channel 39,1,206,2.664852994
10,medium,45,Channel 40,1,242,3.130555391
10,medium,45,Channel 41,1,355,4.592343582
10,medium,45,Channel 42,1,389,5.032173594
10,medium,45,Channel 43,1,262,3.389278831
10,medium,45,Channel 44,1,302,3.906726379
10,medium,45,Channel 45,1,319,4.126641389
10,medium,46,Channel 1,2,445,3.91600919
10,medium,46,Channel 2,2,304,2.67520602
10,medium,46,Channel 3,2,699,6.151213726
10,medium,46,Channel 4,2,521,4.584810173
10,medium,46,Channel 5,1,179,1.575203472
10,medium,46,Channel 6,1,302,2.65760583
10,medium,46,Channel 7,1,326,2.868806263
10,medium,46,Channel 8,1,116,1.020802216
10,medium,46,Channel 9,1,271,2.384805146
10,medium,46,Channel 10,1,203,1.786403836
10,medium,46,Channel 11,1,111,0.976802085
10,medium,46,Channel 12,1,365,3.212006844
10,medium,46,Channel 13,1,207,1.821603855
10,medium,46,Channel 14,1,158,1.390402928
10,medium,46,Channel 15,1,132,1.161602434
10,medium,46,Channel 16,1,335,2.948006151
10,medium,46,Channel 17,1,205,1.804003738
10,medium,46,Channel 18,1,236,2.076804286
10,medium,46,Channel 19,1,199,1.751203599
10,medium,46,Channel 20,1,146,1.28480263
10,medium,46,Channel 21,1,353,3.106406326
10,medium,46,Channel 22,1,327,2.877605842
10,medium,46,Channel 23,1,222,1.953604117
10,medium,46,Channel 24,1,350,3.080006472
10,medium,46,Channel 25,1,115,1.01200211
10,medium,46,Channel 26,1,276,2.428805037
10,medium,46,Channel 27,1,368,3.238406676
10,medium,46,Channel 28,1,222,1.953603994
10,medium,46,Channel 29,1,113,0.994402021
10,medium,46,Channel 30,1,162,1.425602876
10,medium,46,Channel 31,1,187,1.645603303
10,medium,46,Channel 32,1,283,2.490404972
10,medium,46,Channel 33,1,391,3.44080684
10,medium,46,Channel 34,1,308,2.710405366
10,medium,46,Channel 35,1,168,1.478402911
10,medium,46,Channel 36,1,219,1.927203779
10,medium,46,Channel 37,1,306,2.692805246
10,medium,46,Channel 38,1,168,1.478402862
10,medium,46,Channel 39,1,119,1.047202018
10,medium,46,Channel 40,1,206,1.812803478
10,medium,46,Channel 41,1,242,2.129604055
10,medium,46,Channel 42,1,355,3.124005916
10,medium,46,Channel 43,1,389,3.423206461
10,medium,46,Channel 44,1,262,2.305604361
10,medium,46,Channel 45,1,302,2.657605005
10,medium,46,Channel 46,1,319,2.807205251
10,medium,47,Channel 1,2,445,3.906924857
10,medium,47,Channel 2,2,304,2.669000173
10,medium,47,Channel 3,2,699,6.136944399
10,medium,47,Channel 4,1,284,2.493407988
10,medium,47,Channel 5,1,237,2.080766504
10,medium,47,Channel 6,1,179,1.571549362
10,medium,47,Channel 7,1,302,2.651440817
10,medium,47,Channel 8,1,326,2.862151291
10,medium,47,Channel 9,1,116,1.018434189
10,medium,47,Channel 10,1,271,2.379272956
10,medium,47,Channel 11,1,203,1.782259797
10,medium,47,Channel 12,1,111,0.974536137
10,medium,47,Channel 13,1,365,3.204555719
10,medium,47,Channel 14,1,207,1.817378156
10,medium,47,Channel 15,1,158,1.387177515
10,medium,47,Channel 16,1,132,1.158907785
10,medium,47,Channel 17,1,335,2.941167455
10,medium,47,Channel 18,1,205,1.799818875
10,medium,47,Channel 19,1,236,2.071986586
10,medium,47,Channel 20,1,199,1.74714122
10,medium,47,Channel 21,1,146,1.281822191
10,medium,47,Channel 22,1,353,3.09920019
10,medium,47,Channel 23,1,327,2.870930915
10,medium,47,Channel 24,1,222,1.949072331
10,medium,47,Channel 25,1,350,3.072861745
10,medium,47,Channel 26,1,115,1.009654565
10,medium,47,Channel 27,1,276,2.423170936
10,medium,47,Channel 28,1,368,3.23089454
10,medium,47,Channel 29,1,222,1.949072225
10,medium,47,Channel 30,1,113,0.992095309
10,medium,47,Channel 31,1,162,1.42229591
10,medium,47,Channel 32,1,187,1.641785998
10,medium,47,Channel 33,1,283,2.484627982
10,medium,47,Channel 34,1,391,3.43282519
10,medium,47,Channel 35,1,308,2.704118036
10,medium,47,Channel 36,1,168,1.474973456
10,medium,47,Channel 37,1,219,1.92273323
10,medium,47,Channel 38,1,306,2.686558738
10,medium,47,Channel 39,1,168,1.474973409
10,medium,47,Channel 40,1,119,1.044772821
10,medium,47,Channel 41,1,206,1.808598305
10,medium,47,Channel 42,1,242,2.124664006
10,medium,47,Channel 43,1,355,3.116759157
10,medium,47,Channel 44,1,389,3.415265696
10,medium,47,Channel 45,1,262,2.300256049
10,medium,47,Channel 46,1,302,2.651440145
10,medium,47,Channel 47,1,319,2.800693375
10,medium,48,Channel 1,2,445,3.928595608
10,medium,48,Channel 2,2,304,2.683804459
10,medium,48,Channel 3,1,318,2.807400664
10,medium,48,Channel 4,1,381,3.363583758
10,medium,48,Channel 5,1,284,2.507238255
10,medium,48,Channel 6,1,237,2.092307954
10,medium,48,Channel 7,1,179,1.580266335
10,medium,48,Channel 8,1,302,2.666147626
10,medium,48,Channel 9,1,326,2.878026872
10,medium,48,Channel 10,1,116,1.024083166
10,medium,48,Channel 11,1,271,2.39247012
10,medium,48,Channel 12,1,203,1.792145511
10,medium,48,Channel 13,1,111,0.979941624
10,medium,48,Channel 14,1,365,3.222330524
10,medium,48,Channel 15,1,207,1.827458669
10,medium,48,Channel 16,1,158,1.394871817
10,medium,48,Channel 17,1,132,1.165335941
10,medium,48,Channel 18,1,335,2.957481334
10,medium,48,Channel 19,1,205,1.809801991
10,medium,48,Channel 20,1,236,2.083479348
10,medium,48,Channel 21,1,199,1.756832151
10,medium,48,Channel 22,1,146,1.288932112
10,medium,48,Channel 23,1,353,3.116390896
10,medium,48,Channel 24,1,327,2.886854993
10,medium,48,Channel 25,1,222,1.959883173
10,medium,48,Channel 26,1,350,3.089905884
10,medium,48,Channel 27,1,115,1.01525478
10,medium,48,Channel 28,1,276,2.436611451
10,medium,48,Channel 29,1,368,3.248815227
10,medium,48,Channel 30,1,222,1.959883082
10,medium,48,Channel 31,1,113,0.997598135
10,medium,48,Channel 32,1,162,1.430184919
10,medium,48,Channel 33,1,187,1.650892454
10,medium,48,Channel 34,1,283,2.49840941
10,medium,48,Channel 35,1,391,3.451865982
10,medium,48,Channel 36,1,308,2.719116903
10,medium,48,Channel 37,1,168,1.483154662
10,medium,48,Channel 38,1,219,1.933398013
10,medium,48,Channel 39,1,306,2.70146022
10,medium,48,Channel 40,1,168,1.483154615
10,medium,48,Channel 41,1,119,1.050567839
10,medium,48,Channel 42,1,206,1.818630029
10,medium,48,Channel 43,1,242,2.136448851
10,medium,48,Channel 44,1,355,3.134047053
10,medium,48,Channel 45,1,389,3.434209278
10,medium,48,Channel 46,1,262,2.313014965
10,medium,48,Channel 47,1,302,2.666146998
10,medium,48,Channel 48,1,319,2.816228091
10,medium,49,Channel 1,2,445,5.724967044
10,medium,49,Channel 2,1,180,2.315716566
10,medium,49,Channel 3,1,124,1.595271368
10,medium,49,Channel 4,1,318,4.091099116
10,medium,49,Channel 5,1,381,4.901599809
10,medium,49,Channel 6,1,284,3.653685857
10,medium,49,Channel 7,1,237,3.049026531
10,medium,49,Channel 8,1,179,2.302851227
10,medium,49,Channel 9,1,302,3.885257258
10,medium,49,Channel 10,1,326,4.19401936
10,medium,49,Channel 11,1,116,1.49235041
10,medium,49,Channel 12,1,271,3.48643931
10,medium,49,Channel 13,1,203,2.61161317
10,medium,49,Channel 14,1,111,1.428024918
10,medium,49,Channel 15,1,365,4.695757512
10,medium,49,Channel 16,1,207,2.663073406
10,medium,49,Channel 17,1,158,2.032684005
10,medium,49,Channel 18,1,132,1.69819168
10,medium,49,Channel 19,1,335,4.309804589
10,medium,49,Channel 20,1,205,2.637343066
10,medium,49,Channel 21,1,236,3.036160752
10,medium,49,Channel 22,1,199,2.560152459
10,medium,49,Channel 23,1,146,1.878303028
10,medium,49,Channel 24,1,353,4.541376429
10,medium,49,Channel 25,1,327,4.20688405
10,medium,49,Channel 26,1,222,2.856049687
10,medium,49,Channel 27,1,350,4.502780927
10,medium,49,Channel 28,1,115,1.479485126
10,medium,49,Channel 29,1,276,3.550764258
10,medium,49,Channel 30,1,368,4.734352257
10,medium,49,Channel 31,1,222,2.856049433
10,medium,49,Channel 32,1,113,1.453754865
10,medium,49,Channel 33,1,162,2.084144117
10,medium,49,Channel 34,1,187,2.405771251
10,medium,49,Channel 35,1,283,3.640819538
10,medium,49,Channel 36,1,391,5.03024881
10,medium,49,Channel 37,1,308,3.96244656
10,medium,49,Channel 38,1,168,2.161334454
10,medium,49,Channel 39,1,219,2.817453799
10,medium,49,Channel 40,1,306,3.93671623
10,medium,49,Channel 41,1,168,2.161334368
10,medium,49,Channel 42,1,119,1.530945149
10,medium,49,Channel 43,1,206,2.650207528
10,medium,49,Channel 44,1,242,3.113350811
10,medium,49,Channel 45,1,355,4.567105487
10,medium,49,Channel 46,1,389,5.00451833
10,medium,49,Channel 47,1,262,3.370652407
10,medium,49,Channel 48,1,302,3.88525522
10,medium,49,Channel 49,1,319,4.103961589
10,medium,50,Channel 1,1,261,2.291777479
10,medium,50,Channel 2,1,184,1.615659057
10,medium,50,Channel 3,1,180,1.580536004
10,medium,50,Channel 4,1,124,1.08881368
10,medium,50,Channel 5,1,318,2.79228021
10,medium,50,Channel 6,1,381,3.34546777
10,medium,50,Channel 7,1,284,2.493734495
10,medium,50,Channel 8,1,237,2.081038972
10,medium,50,Channel 9,1,179,1.57175516
10,medium,50,Channel 10,1,302,2.651788007
10,medium,50,Channel 11,1,326,2.862526085
10,medium,50,Channel 12,1,116,1.018567564
10,medium,50,Channel 13,1,271,2.379584592
10,medium,50,Channel 14,1,203,1.782493241
10,medium,50,Channel 15,1,111,0.974663779
10,medium,50,Channel 16,1,365,3.204975457
10,medium,50,Channel 17,1,207,1.817616207
10,medium,50,Channel 18,1,158,1.387359216
10,medium,50,Channel 19,1,132,1.159059586
10,medium,50,Channel 20,1,335,2.941552706
10,medium,50,Channel 21,1,205,1.80005463
10,medium,50,Channel 22,1,236,2.072257991
10,medium,50,Channel 23,1,199,1.747370232
10,medium,50,Channel 24,1,146,1.281990204
10,medium,50,Channel 25,1,353,3.099606427
10,medium,50,Channel 26,1,327,2.87130678
10,medium,50,Channel 27,1,222,1.949327518
10,medium,50,Channel 28,1,350,3.073264079
10,medium,50,Channel 29,1,115,1.009786756
10,medium,50,Channel 30,1,276,2.423488169
10,medium,50,Channel 31,1,368,3.231317525
10,medium,50,Channel 32,1,222,1.949327408
10,medium,50,Channel 33,1,113,0.992225204
10,medium,50,Channel 34,1,162,1.422482136
10,medium,50,Channel 35,1,187,1.64200097
10,medium,50,Channel 36,1,283,2.484953314
10,medium,50,Channel 37,1,391,3.433274676
10,medium,50,Channel 38,1,308,2.704472101
10,medium,50,Channel 39,1,168,1.475166576
10,medium,50,Channel 40,1,219,1.922984989
10,medium,50,Channel 41,1,306,2.686910504
10,medium,50,Channel 42,1,168,1.475166536
10,medium,50,Channel 43,1,119,1.044909618
10,medium,50,Channel 44,1,206,1.808835267
10,medium,50,Channel 45,1,242,2.124942378
10,medium,50,Channel 46,1,355,3.117167519
10,medium,50,Channel 47,1,389,3.415713098
10,medium,50,Channel 48,1,262,2.300557393
10,medium,50,Channel 49,1,302,2.651787502
10,medium,50,Channel 50,1,319,2.801060273
10,large,1,Channel 1,4,16562,126.3648571
10,large,2,Channel 1,2,4124,25.52438283
10,large,2,Channel 2,2,12438,76.98162992
10,large,3,Channel 1,2,4124,32.76167255
10,large,3,Channel 2,1,7003,55.6328737
10,large,3,Channel 3,1,5435,43.17644739
10,large,4,Channel 1,1,1648,13.50027694
10,large,4,Channel 2,1,2476,20.28318144
10,large,4,Channel 3,1,7003,57.36797946
10,large,4,Channel 4,1,5435,44.52305651
10,large,5,Channel 1,1,1648,9.668027701
10,large,5,Channel 2,1,2476,14.52550685
10,large,5,Channel 3,1,7003,41.08324839
10,large,5,Channel 4,1,5435,31.88454283
10,large,5,Channel 5,0,0,0
10,large,6,Channel 1,1,1648,13.20586849
10,large,6,Channel 2,1,2476,19.8408532
10,large,6,Channel 3,1,7003,56.11691796
10,large,6,Channel 4,1,5435,43.5521125
10,large,6,Channel 5,0,0,0
10,large,6,Channel 6,0,0,0
10,large,7,Channel 1,1,1648,12.84976666
10,large,7,Channel 2,1,2476,19.30583702
10,large,7,Channel 3,1,7003,54.60370523
10,large,7,Channel 4,1,5435,42.37771442
10,large,7,Channel 5,0,0,0
10,large,7,Channel 6,0,0,0
10,large,7,Channel 7,0,0,0
10,large,8,Channel 1,1,1648,9.924145158
10,large,8,Channel 2,1,2476,14.91030465
10,large,8,Channel 3,1,7003,42.17159227
10,large,8,Channel 4,1,5435,32.72920196
10,large,8,Channel 5,0,0,0
10,large,8,Channel 6,0,0,0
10,large,8,Channel 7,0,0,0
10,large,8,Channel 8,0,0,0
10,large,9,Channel 1,1,1648,13.18743022
10,large,9,Channel 2,1,2476,19.81315226
10,large,9,Channel 3,1,7003,56.03857164
10,large,9,Channel 4,1,5435,43.49130825
10,large,9,Channel 5,0,0,0
10,large,9,Channel 6,0,0,0
10,large,9,Channel 7,0,0,0
10,large,9,Channel 8,0,0,0
10,large,9,Channel 9,0,0,0
10,large,10,Channel 1,1,1648,12.87034427
10,large,10,Channel 2,1,2476,19.33675245
10,large,10,Channel 3,1,7003,54.69114473
10,large,10,Channel 4,1,5435,42.44557491
10,large,10,Channel 5,0,0,0
10,large,10,Channel 6,0,0,0
10,large,10,Channel 7,0,0,0
10,large,10,Channel 8,0,0,0
10,large,10,Channel 9,0,0,0
10,large,10,Channel 10,0,0,0
10,large,11,Channel 1,1,1648,9.939681541
10,large,11,Channel 2,1,2476,14.93364696
10,large,11,Channel 3,1,7003,42.23761239
10,large,11,Channel 4,1,5435,32.78044006
10,large,11,Channel 5,0,0,0
10,large,11,Channel 6,0,0,0
10,large,11,Channel 7,0,0,0
10,large,11,Channel 8,0,0,0
10,large,11,Channel 9,0,0,0
10,large,11,Channel 10,0,0,0
10,large,11,Channel 11,0,0,0
10,large,12,Channel 1,1,1648,13.09773678
10,large,12,Channel 2,1,2476,19.67839441
10,large,12,Channel 3,1,7003,55.65742868
10,large,12,Channel 4,1,5435,43.19550507
10,large,12,Channel 5,0,0,0
10,large,12,Channel 6,0,0,0
10,large,12,Channel 7,0,0,0
10,large,12,Channel 8,0,0,0
10,large,12,Channel 9,0,0,0
10,large,12,Channel 10,0,0,0
10,large,12,Channel 11,0,0,0
10,large,12,Channel 12,0,0,0
10,large,13,Channel 1,1,1648,12.31891111
10,large,13,Channel 2,1,2476,18.50826585
10,large,13,Channel 3,1,7003,52.34789324
10,large,13,Channel 4,1,5435,40.6269871
10,large,13,Channel 5,0,0,0
10,large,13,Channel 6,0,0,0
10,large,13,Channel 7,0,0,0
10,large,13,Channel 8,0,0,0
10,large,13,Channel 9,0,0,0
10,large,13,Channel 10,0,0,0
10,large,13,Channel 11,0,0,0
10,large,13,Channel 12,0,0,0
10,large,13,Channel 13,0,0,0
10,large,14,Channel 1,1,1648,10.34330907
10,large,14,Channel 2,1,2476,15.54006691
10,large,14,Channel 3,1,7003,43.95278147
10,large,14,Channel 4,1,5435,34.11157567
10,large,14,Channel 5,0,0,0
10,large,14,Channel 6,0,0,0
10,large,14,Channel 7,0,0,0
10,large,14,Channel 8,0,0,0
10,large,14,Channel 9,0,0,0
10,large,14,Channel 10,0,0,0
10,large,14,Channel 11,0,0,0
10,large,14,Channel 12,0,0,0
10,large,14,Channel 13,0,0,0
10,large,14,Channel 14,0,0,0
10,large,15,Channel 1,1,1648,12.40731544
10,large,15,Channel 2,1,2476,18.6410867
10,large,15,Channel 3,1,7003,52.72355747
10,large,15,Channel 4,1,5435,40.91853945
10,large,15,Channel 5,0,0,0
10,large,15,Channel 6,0,0,0
10,large,15,Channel 7,0,0,0
10,large,15,Channel 8,0,0,0
10,large,15,Channel 9,0,0,0
10,large,15,Channel 10,0,0,0
10,large,15,Channel 11,0,0,0
10,large,15,Channel 12,0,0,0
10,large,15,Channel 13,0,0,0
10,large,15,Channel 14,0,0,0
10,large,15,Channel 15,0,0,0
10,large,16,Channel 1,1,1648,13.93471575
10,large,16,Channel 2,1,2476,20.93589431
10,large,16,Channel 3,1,7003,59.21408126
10,large,16,Channel 4,1,5435,45.95580853
10,large,16,Channel 5,0,0,0
10,large,16,Channel 6,0,0,0
10,large,16,Channel 7,0,0,0
10,large,16,Channel 8,0,0,0
10,large,16,Channel 9,0,0,0
10,large,16,Channel 10,0,0,0
10,large,16,Channel 11,0,0,0
10,large,16,Channel 12,0,0,0
10,large,16,Channel 13,0,0,0
10,large,16,Channel 14,0,0,0
10,large,16,Channel 15,0,0,0
10,large,16,Channel 16,0,0,0
10,large,17,Channel 1,1,1648,9.761613315
10,large,17,Channel 2,1,2476,14.66611188
10,large,17,Channel 3,1,7003,41.48092895
10,large,17,Channel 4,1,5435,32.19318105
10,large,17,Channel 5,0,0,0
10,large,17,Channel 6,0,0,0
10,large,17,Channel 7,0,0,0
10,large,17,Channel 8,0,0,0
10,large,17,Channel 9,0,0,0
10,large,17,Channel 10,0,0,0
10,large,17,Channel 11,0,0,0
10,large,17,Channel 12,0,0,0
